source_slug,source_url,target_slug,target_url,anchor_text,buyer_journey_stage,affiliate_intent,reason,score
pricing-pictory,https://smileaireviewhub.com/pricing/pictory/,pricing-cursor,https://smileaireviewhub.com/pricing/cursor/,Pricing Cursor,pricing validation,high,Topic similarity: pricing,35.0
pricing-pictory,https://smileaireviewhub.com/pricing/pictory/,pricing-github-copilot,https://smileaireviewhub.com/pricing/github-copilot/,Pricing Github Copilot,pricing validation,high,Topic similarity: pricing,35.0
pricing-pictory,https://smileaireviewhub.com/pricing/pictory/,pricing-grammarly,https://smileaireviewhub.com/pricing/grammarly/,Pricing Grammarly,pricing validation,high,Topic similarity: pricing,35.0
pricing-pictory,https://smileaireviewhub.com/pricing/pictory/,pricing-mailchimp,https://smileaireviewhub.com/pricing/mailchimp/,Pricing Mailchimp,pricing validation,high,Topic similarity: pricing,35.0
pricing-pictory,https://smileaireviewhub.com/pricing/pictory/,pricing-make,https://smileaireviewhub.com/pricing/make/,Pricing Make,pricing validation,high,Topic similarity: pricing,35.0
pricing-pictory,https://smileaireviewhub.com/pricing/pictory/,pricing-semrush,https://smileaireviewhub.com/pricing/semrush/,Pricing Semrush,pricing validation,high,Topic similarity: pricing,35.0
pricing-pictory,https://smileaireviewhub.com/pricing/pictory/,pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,Pricing Surfer Seo,pricing validation,high,Topic similarity: pricing,35.0
pricing-semrush,https://smileaireviewhub.com/pricing/semrush/,compare-semrush-vs-ahrefs,https://smileaireviewhub.com/compare/semrush-vs-ahrefs/,Compare Semrush Vs Ahrefs,pricing validation,high,Topic similarity: semrush,35.0
pricing-semrush,https://smileaireviewhub.com/pricing/semrush/,pricing-activecampaign,https://smileaireviewhub.com/pricing/activecampaign/,Pricing Activecampaign,pricing validation,high,Topic similarity: pricing,35.0
pricing-semrush,https://smileaireviewhub.com/pricing/semrush/,pricing-canva,https://smileaireviewhub.com/pricing/canva/,Pricing Canva,pricing validation,high,Topic similarity: pricing,35.0
pricing-semrush,https://smileaireviewhub.com/pricing/semrush/,pricing-cursor,https://smileaireviewhub.com/pricing/cursor/,Pricing Cursor,pricing validation,high,Topic similarity: pricing,35.0
pricing-semrush,https://smileaireviewhub.com/pricing/semrush/,pricing-github-copilot,https://smileaireviewhub.com/pricing/github-copilot/,Pricing Github Copilot,pricing validation,high,Topic similarity: pricing,35.0
pricing-semrush,https://smileaireviewhub.com/pricing/semrush/,pricing-grammarly,https://smileaireviewhub.com/pricing/grammarly/,Pricing Grammarly,pricing validation,high,Topic similarity: pricing,35.0
pricing-semrush,https://smileaireviewhub.com/pricing/semrush/,pricing-mailchimp,https://smileaireviewhub.com/pricing/mailchimp/,Pricing Mailchimp,pricing validation,high,Topic similarity: pricing,35.0
pricing-semrush,https://smileaireviewhub.com/pricing/semrush/,pricing-make,https://smileaireviewhub.com/pricing/make/,Pricing Make,pricing validation,high,Topic similarity: pricing,35.0
pricing-semrush,https://smileaireviewhub.com/pricing/semrush/,pricing-pictory,https://smileaireviewhub.com/pricing/pictory/,Pricing Pictory,pricing validation,high,Topic similarity: pricing,35.0
pricing-semrush,https://smileaireviewhub.com/pricing/semrush/,pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,Pricing Surfer Seo,pricing validation,high,Topic similarity: pricing,35.0
pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,compare-surfer-seo-vs-frase,https://smileaireviewhub.com/comparisons/surfer-seo-vs-frase/,Compare Surfer Seo Vs Frase,pricing validation,high,"Topic similarity: seo, surfer",55.0
pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,review-surfer-seo,https://smileaireviewhub.com/review/surfer-seo/,Review Surfer Seo,pricing validation,high,"Topic similarity: seo, surfer",55.0
pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,review-surfer-seo-alternatives,https://smileaireviewhub.com/surfer-seo-alternatives/,Review Surfer Seo Alternatives,pricing validation,high,"Topic similarity: seo, surfer",55.0
pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,review-surfer-seo-review-2026,https://smileaireviewhub.com/review/surfer-seo-review-2026/,Review Surfer Seo Review 2026,pricing validation,high,"Topic similarity: seo, surfer",55.0
pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,surfer-seo-vs-clearscope,https://smileaireviewhub.com/surfer-seo-vs-clearscope/,Surfer Seo Vs Clearscope,pricing validation,high,"Topic similarity: seo, surfer",55.0
pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,surfer-seo,https://smileaireviewhub.com/surfer-seo/,Surfer Seo,pricing validation,medium,"Topic similarity: seo, surfer",45.0
pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,surfer-seo-free-trial,https://smileaireviewhub.com/surfer-seo-free-trial/,Surfer Seo Free Trial,pricing validation,medium,"Topic similarity: seo, surfer",45.0
pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,best-ai-seo-tools-2026,https://smileaireviewhub.com/best-ai-seo-tools-2026/,Best Ai Seo Tools 2026,pricing validation,high,Topic similarity: seo,35.0
pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,pricing-activecampaign,https://smileaireviewhub.com/pricing/activecampaign/,Pricing Activecampaign,pricing validation,high,Topic similarity: pricing,35.0
pricing-surfer-seo,https://smileaireviewhub.com/pricing/surfer-seo/,pricing-canva,https://smileaireviewhub.com/pricing/canva/,Pricing Canva,pricing validation,high,Topic similarity: pricing,35.0
pricing-zapier,https://smileaireviewhub.com/pricing/zapier/,zapier-pricing,https://smileaireviewhub.com/zapier-pricing/,Zapier Pricing,pricing validation,high,"Topic similarity: pricing, zapier",55.0
pricing-zapier,https://smileaireviewhub.com/pricing/zapier/,compare-make-vs-zapier,https://smileaireviewhub.com/compare/make-vs-zapier/,Compare Make Vs Zapier,pricing validation,high,Topic similarity: zapier,35.0
pricing-zapier,https://smileaireviewhub.com/pricing/zapier/,pricing-activecampaign,https://smileaireviewhub.com/pricing/activecampaign/,Pricing Activecampaign,pricing validation,high,Topic similarity: pricing,35.0
pricing-zapier,https://smileaireviewhub.com/pricing/zapier/,pricing-canva,https://smileaireviewhub.com/pricing/canva/,Pricing Canva,pricing validation,high,Topic similarity: pricing,35.0
pricing-zapier,https://smileaireviewhub.com/pricing/zapier/,pricing-cursor,https://smileaireviewhub.com/pricing/cursor/,Pricing Cursor,pricing validation,high,Topic similarity: pricing,35.0
pricing-zapier,https://smileaireviewhub.com/pricing/zapier/,pricing-github-copilot,https://smileaireviewhub.com/pricing/github-copilot/,Pricing Github Copilot,pricing validation,high,Topic similarity: pricing,35.0
pricing-zapier,https://smileaireviewhub.com/pricing/zapier/,pricing-grammarly,https://smileaireviewhub.com/pricing/grammarly/,Pricing Grammarly,pricing validation,high,Topic similarity: pricing,35.0
pricing-zapier,https://smileaireviewhub.com/pricing/zapier/,pricing-mailchimp,https://smileaireviewhub.com/pricing/mailchimp/,Pricing Mailchimp,pricing validation,high,Topic similarity: pricing,35.0
pricing-zapier,https://smileaireviewhub.com/pricing/zapier/,pricing-make,https://smileaireviewhub.com/pricing/make/,Pricing Make,pricing validation,high,Topic similarity: pricing,35.0
pricing-zapier,https://smileaireviewhub.com/pricing/zapier/,pricing-pictory,https://smileaireviewhub.com/pricing/pictory/,Pricing Pictory,pricing validation,high,Topic similarity: pricing,35.0
productivity-software-comparison,https://smileaireviewhub.com/productivity-software-comparison/,ai-productivity-software-comparison,https://smileaireviewhub.com/ai-productivity-software-comparison/,Ai Productivity Software Comparison,topic discovery,medium,"Topic similarity: comparison, productivity",45.0
productivity-software-comparison,https://smileaireviewhub.com/productivity-software-comparison/,ai-assistant-software-comparison,https://smileaireviewhub.com/ai-assistant-software-comparison/,Ai Assistant Software Comparison,topic discovery,medium,Topic similarity: comparison,25.0
productivity-software-comparison,https://smileaireviewhub.com/productivity-software-comparison/,ai-coding-software-comparison,https://smileaireviewhub.com/ai-coding-software-comparison/,Ai Coding Software Comparison,topic discovery,medium,Topic similarity: comparison,25.0
productivity-software-comparison,https://smileaireviewhub.com/productivity-software-comparison/,ai-design-software-comparison,https://smileaireviewhub.com/ai-design-software-comparison/,Ai Design Software Comparison,topic discovery,medium,Topic similarity: comparison,25.0
productivity-software-comparison,https://smileaireviewhub.com/productivity-software-comparison/,ai-image-software-comparison,https://smileaireviewhub.com/ai-image-software-comparison/,Ai Image Software Comparison,topic discovery,medium,Topic similarity: comparison,25.0
productivity-software-comparison,https://smileaireviewhub.com/productivity-software-comparison/,ai-meeting-software-comparison,https://smileaireviewhub.com/ai-meeting-software-comparison/,Ai Meeting Software Comparison,topic discovery,medium,Topic similarity: comparison,25.0
productivity-software-comparison,https://smileaireviewhub.com/productivity-software-comparison/,ai-seo-software-comparison,https://smileaireviewhub.com/ai-seo-software-comparison/,Ai Seo Software Comparison,topic discovery,medium,Topic similarity: comparison,25.0
productivity-software-comparison,https://smileaireviewhub.com/productivity-software-comparison/,automation-software-comparison,https://smileaireviewhub.com/automation-software-comparison/,Automation Software Comparison,topic discovery,medium,Topic similarity: comparison,25.0
reclaim-ai,https://smileaireviewhub.com/reclaim-ai/,review-reclaim-ai,https://smileaireviewhub.com/review/reclaim-ai/,Review Reclaim Ai,review consideration,high,Topic similarity: reclaim,35.0
reco-launches-industry-first-ai-agent-security-to-tackle-agent-sprawl-across-saas,https://smileaireviewhub.com/reco-launches-industry-first-ai-agent-security-to-tackle-agent-sprawl-across-saas/,bettercloud-unveils-ai-native-next-generation-saas-management-platform-to-help-enterprises-govern-ai-at-scale,https://smileaireviewhub.com/bettercloud-unveils-ai-native-next-generation-saas-management-platform-to-help-enterprises-govern-ai-at-scale/,BetterCloud Unveils AI-Native Next Generation SaaS Management Platform to Help Enterprises Govern AI at Scale,topic discovery,medium,"Topic similarity: saas, to",45.0
reco-launches-industry-first-ai-agent-security-to-tackle-agent-sprawl-across-saas,https://smileaireviewhub.com/reco-launches-industry-first-ai-agent-security-to-tackle-agent-sprawl-across-saas/,saas-stocks-are-rallying-on-ai-optimism-3-stocks-to-buy-now,https://smileaireviewhub.com/saas-stocks-are-rallying-on-ai-optimism-3-stocks-to-buy-now/,SaaS stocks are rallying on AI optimism. 3 stocks to buy now.,topic discovery,medium,"Topic similarity: saas, to",45.0
reco-launches-industry-first-ai-agent-security-to-tackle-agent-sprawl-across-saas,https://smileaireviewhub.com/reco-launches-industry-first-ai-agent-security-to-tackle-agent-sprawl-across-saas/,agent-reach-review-2026,https://smileaireviewhub.com/agent-reach-review-2026/,Agent Reach Review 2026,review consideration,high,Topic similarity: agent,35.0
reco-launches-industry-first-ai-agent-security-to-tackle-agent-sprawl-across-saas,https://smileaireviewhub.com/reco-launches-industry-first-ai-agent-security-to-tackle-agent-sprawl-across-saas/,best-affiliate-marketing-software-saas,https://smileaireviewhub.com/best-affiliate-marketing-software-saas/,Best Affiliate Marketing Software Saas,topic discovery,high,Topic similarity: saas,35.0
reco-launches-industry-first-ai-agent-security-to-tackle-agent-sprawl-across-saas,https://smileaireviewhub.com/reco-launches-industry-first-ai-agent-security-to-tackle-agent-sprawl-across-saas/,10-tips-for-getting-better-r-code-from-your-ai-coding-agent,https://smileaireviewhub.com/10-tips-for-getting-better-r-code-from-your-ai-coding-agent/,10 tips for getting better R code from your AI coding agent,topic discovery,medium,Topic similarity: agent,25.0
reco-launches-industry-first-ai-agent-security-to-tackle-agent-sprawl-across-saas,https://smileaireviewhub.com/reco-launches-industry-first-ai-agent-security-to-tackle-agent-sprawl-across-saas/,aws-says-ai-agents-can-work-on-their-own-it-s-also-building-tools-to-keep-them-in-line,https://smileaireviewhub.com/aws-says-ai-agents-can-work-on-their-own-it-s-also-building-tools-to-keep-them-in-line/,AWS says AI agents can work on their own. It’s also building tools to keep them in line,topic discovery,medium,Topic similarity: to,25.0
reco-launches-industry-first-ai-agent-security-to-tackle-agent-sprawl-across-saas,https://smileaireviewhub.com/reco-launches-industry-first-ai-agent-security-to-tackle-agent-sprawl-across-saas/,i-signed-up-for-another-saas,https://smileaireviewhub.com/i-signed-up-for-another-saas/,I signed up for another SaaS,topic discovery,medium,Topic similarity: saas,25.0
replit,https://smileaireviewhub.com/replit/,review-replit,https://smileaireviewhub.com/review/replit/,Review Replit,review consideration,high,Topic similarity: replit,35.0
review-activecampaign,https://smileaireviewhub.com/review/activecampaign/,compare-activecampaign-vs-mailchimp,https://smileaireviewhub.com/compare/activecampaign-vs-mailchimp/,Compare Activecampaign Vs Mailchimp,comparison,high,Topic similarity: activecampaign,35.0
review-activecampaign,https://smileaireviewhub.com/review/activecampaign/,pricing-activecampaign,https://smileaireviewhub.com/pricing/activecampaign/,Pricing Activecampaign,pricing validation,high,Topic similarity: activecampaign,35.0
review-activecampaign,https://smileaireviewhub.com/review/activecampaign/,activecampaign,https://smileaireviewhub.com/activecampaign/,Activecampaign,review consideration,medium,Topic similarity: activecampaign,25.0
review-adcreative-ai,https://smileaireviewhub.com/review/adcreative-ai/,compare-canva-vs-adcreative-ai,https://smileaireviewhub.com/compare/canva-vs-adcreative-ai/,Compare Canva Vs Adcreative Ai,comparison,high,Topic similarity: adcreative,35.0
review-adcreative-ai,https://smileaireviewhub.com/review/adcreative-ai/,review-adcreative-ai-review-2026,https://smileaireviewhub.com/review/adcreative-ai-review-2026/,Review Adcreative Ai Review 2026,review consideration,high,Topic similarity: adcreative,35.0
review-adcreative-ai,https://smileaireviewhub.com/review/adcreative-ai/,adcreative-ai,https://smileaireviewhub.com/adcreative-ai/,Adcreative Ai,review consideration,medium,Topic similarity: adcreative,25.0
review-adcreative-ai-review-2026,https://smileaireviewhub.com/review/adcreative-ai-review-2026/,compare-canva-vs-adcreative-ai,https://smileaireviewhub.com/compare/canva-vs-adcreative-ai/,Compare Canva Vs Adcreative Ai,comparison,high,Topic similarity: adcreative,35.0
